ID,YEAR,MONTH,ELEMENT,VALUE1,MFLAG1,QFLAG1,SFLAG1,VALUE2,MFLAG2,QFLAG2,SFLAG2,VALUE3,MFLAG3,QFLAG3,SFLAG3,VALUE4,MFLAG4,QFLAG4,SFLAG4,VALUE5,MFLAG5,QFLAG5,SFLAG5,VALUE6,MFLAG6,QFLAG6,SFLAG6,VALUE7,MFLAG7,QFLAG7,SFLAG7,VALUE8,MFLAG8,QFLAG8,SFLAG8,VALUE9,MFLAG9,QFLAG9,SFLAG9,VALUE10,MFLAG10,QFLAG10,SFLAG10,VALUE11,MFLAG11,QFLAG11,SFLAG11,VALUE12,MFLAG12,QFLAG12,SFLAG12,VALUE13,MFLAG13,QFLAG13,SFLAG13,VALUE14,MFLAG14,QFLAG14,SFLAG14,VALUE15,MFLAG15,QFLAG15,SFLAG15,VALUE16,MFLAG16,QFLAG16,SFLAG16,VALUE17,MFLAG17,QFLAG17,SFLAG17,VALUE18,MFLAG18,QFLAG18,SFLAG18,VALUE19,MFLAG19,QFLAG19,SFLAG19,VALUE20,MFLAG20,QFLAG20,SFLAG20,VALUE21,MFLAG21,QFLAG21,SFLAG21,VALUE22,MFLAG22,QFLAG22,SFLAG22,VALUE23,MFLAG23,QFLAG23,SFLAG23,VALUE24,MFLAG24,QFLAG24,SFLAG24,VALUE25,MFLAG25,QFLAG25,SFLAG25,VALUE26,MFLAG26,QFLAG26,SFLAG26,VALUE27,MFLAG27,QFLAG27,SFLAG27,VALUE28,MFLAG28,QFLAG28,SFLAG28,VALUE29,MFLAG29,QFLAG29,SFLAG29,VALUE30,MFLAG30,QFLAG30,SFLAG30,VALUE31,MFLAG31,QFLAG31,SFLAG31
USC00428922,1959,11,TMIN,22,,,0,44,,,0,61,,,0,0,,,0,-61,,,0,-39,,,0,-6,,,0,11,,,0,11,,,0,22,,,0,28,,,0,44,,,0,-39,,,0,-67,,,0,-44,,,0,6,,,0,-17,,,0,6,,,0,6,,,0,-6,,,0,28,,,0,-17,,,0,28,,,0,17,,,0,50,,,0,-72,,,0,-56,,,0,-44,,,0,-33,,,0,-17,,,0,-9999,,,
USC00428922,1959,11,TOBS,144,,,0,100,,,0,100,,,0,6,,,0,11,,,0,22,,,0,106,,,0,111,,,0,83,,,0,111,,,0,100,,,0,139,,,0,-6,,,0,-33,,,0,133,,,0,33,,,0,89,,,0,78,,,0,111,,,0,111,,,0,94,,I,0,44,,,0,83,,,0,128,,,0,100,,,0,17,,,0,33,,,0,83,,,0,39,,,0,33,,,0,-9999,,,
USC00428922,1959,11,PRCP,0,,,0,0,,,0,30,,,0,3,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,-9999,,,
USC00428922,1959,11,SNOW,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,-9999,,,
USC00428922,1959,11,SNWD,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,-9999,,,
USC00428922,1959,11,WT11,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1959,12,TMAX,100,,,0,117,,,0,89,,,0,28,,,0,39,,,0,78,,,0,83,,,0,78,,,0,72,,,0,61,,,0,61,,,0,56,,,0,39,,,0,22,,,0,28,,,0,50,,,0,50,,,0,33,,,0,56,,,0,61,,,0,22,,,0,33,,,0,72,,,0,67,,,0,50,,,0,50,,,0,-17,,,0,-11,,,0,-11,,,0,6,,,0,-44,,,0
USC00428922,1959,12,TMIN,-11,,,0,-11,,,0,-6,,,0,-56,,,0,-78,,,0,-78,,,0,-50,,,0,-50,,,0,-39,,,0,0,,,0,-22,,,0,-17,,,0,-11,,,0,-50,,,0,-61,,,0,-56,,,0,-50,,,0,-28,,,0,-33,,,0,-39,,,0,-11,,,0,0,,,0,-11,,,0,-6,,,0,17,,,0,-39,,,0,-94,,,0,-100,,,0,-106,,,0,-94,,,0,-72,,,0
USC00428922,1959,12,TOBS,83,,,0,89,,,0,-6,,,0,6,,,0,11,,,0,-11,,,0,17,,,0,33,,,0,6,,,0,22,,,0,56,,,0,-9999,,,,11,,,0,-9999,,,,-22,,,0,-22,,,0,33,,,0,22,,,0,-9999,,,,-9999,,,,6,,,0,17,,,0,72,,,0,50,,,0,50,,,0,-17,,,0,-9999,,,,-17,,,0,-9999,,,,-61,,,0,-44,,I,0
USC00428922,1959,12,PRCP,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,,,0,0,,,0,0,T,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,28,,,0,0,,,0,0,,,0,56,,,0,74,,,0,0,,,0,0,,,0,0,,,0,0,,,0,86,,,0
USC00428922,1959,12,SNOW,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,8,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,36,,,0,0,,,0,0,,,0,0,,,0,76,,,0,0,,,0,0,,,0,0,,,0,0,,,0,102,,,0
USC00428922,1959,12,SNWD,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,76,,,0,76,,,0,76,,,0,76,,,0,76,,,0,152,,,0
USC00428922,1959,12,WT01,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1960,01,TMAX,-56,,I,0,-33,,,0,-56,,,0,-72,,,0,-44,,,0,22,,,0,83,,,0,89,,,0,72,,I,0,106,,,0,78,,,0,72,,,0,39,,,0,11,,,0,-11,,,0,-22,,,0,-44,,,0,-33,,,0,-39,,,0,-17,,,0,-6,,,0,0,,,0,50,,,0,56,,,0,61,,,0,72,,,0,61,,,0,83,,,0,89,,,0,78,,,0,50,,,0
USC00428922,1960,01,TMIN,-94,,,0,-94,,,0,-122,,,0,-133,,,0,-150,,,0,-100,,,0,-72,,,0,6,,,0,-6,,,0,44,,,0,17,,,0,6,,,0,-39,,,0,-44,,,0,-33,,,0,-78,,,0,-122,,,0,-139,,,0,-128,,,0,-89,,,0,-94,,,0,-78,,,0,-39,,,0,-39,,,0,-28,,,0,-17,,,0,0,,,0,-6,,,0,-17,,,0,-33,,,0,-33,,,0
USC00428922,1960,01,TOBS,-72,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-67,,,0,17,,,0,83,,I,0,61,,,0,-9999,,,,72,,,0,39,,,0,-28,,,0,-39,,,0,-22,,,0,-9999,,,,-9999,,,,-50,,,0,-50,,,0,-50,,,0,-61,,,0,-17,,,0,-9999,,,,-9999,,,,33,,,0,50,,,0,17,,,0,56,,,0,78,,,0,39,,,0,-9999,,,
USC00428922,1960,01,PRCP,51,,,0,18,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,T,,0,0,,,0,0,,,0,0,,,0,10,,,0,3,,,0,69,,,0,0,T,,0,51,,,0,0,,,0,0,,,0,0,,,0,0,,,0,5,,,0,0,,,0,0,T,,0,0,,,0,0,,,0,0,,,0,86,,,0,25,,,0,0,T,,0,0,,,0,0,,,0,0,,,0
USC00428922,1960,01,SNOW,64,,,0,25,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,T,,0,0,,,0,0,,,0,0,,,0,13,,,0,0,,,0,64,,,0,13,,,0,51,,,0,0,,,0,0,,,0,0,,,0,0,,,0,64,,,0,0,,,0,0,T,,0,0,,,0,0,,,0,0,,,0,51,,,0,0,T,,0,0,T,,0,0,,,0,0,,,0,0,,,0
USC00428922,1960,01,WT01,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,1,,,0,1,,,0,1,,,0,1,,,0,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1960,02,TMAX,56,,,0,50,,,0,28,,,0,39,,,0,61,,,0,-9999,,,,122,,,0,133,,,0,117,,,0,44,,,0,22,,,0,50,,,0,22,,,0,22,,,0,50,,,0,0,,,0,33,,,0,56,,,0,33,,,0,22,,,0,44,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-33,,,0,-39,,,0,-17,,,0,-9999,,,,-9999,,,
USC00428922,1960,02,TMIN,-11,,,0,-6,,,0,-56,,,0,-67,,,0,-50,,,0,-28,,,0,-9999,,,,17,,,0,0,,,0,-6,,,0,-22,,,0,-50,,,0,-22,,,0,-78,,,0,-39,,,0,-33,,,0,-72,,,0,-72,,,0,-22,,,0,-56,,,0,-33,,,0,-67,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-100,,,0,-150,,,0,-9999,,,,-9999,,,
USC00428922,1960,02,TOBS,50,,,0,6,,,0,6,,,0,-9999,,,,22,,,0,50,,,0,-9999,,,,117,,,0,33,,,0,28,,,0,6,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,0,,,0,-22,,,0,33,,,0,28,,,0,-9999,,,,-9999,,,,-39,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-61,,,0,-9999,,,,-28,,,0,-9999,,,,-9999,,,
USC00428922,1960,02,PRCP,0,T,,0,150,,,0,69,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,,,0,56,,,0,3,,,0,-9999,,,,-9999,,,,-9999,,,,0,,,0,0,,,0,30,,,0,0,,,0,0,,,0,0,,,0,0,,,0,71,,,0,0,,,0,-9999,,,,-9999,,,,30,,,0,0,,,0,0,T,,0,0,,,0,-9999,,,,-9999,,,
USC00428922,1960,02,SNOW,0,T,,0,127,,,0,64,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,51,,,0,0,T,,0,-9999,,,,-9999,,,,-9999,,,,0,,,0,0,,,0,38,,,0,0,,,0,0,,,0,0,,,0,0,,,0,76,,,0,0,,,0,-9999,,,,-9999,,,,38,,,0,0,,,0,0,T,,0,0,,,0,-9999,,,,-9999,,,
USC00428922,1960,02,DAPR,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,3,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,2,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1960,02,DASF,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,3,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,2,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1960,02,MDPR,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,152,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,152,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1960,02,MDSF,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,152,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,76,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1960,03,TMAX,0,,,0,6,,,0,106,,,0,117,,,0,122,,,0,167,,,0,167,,,0,144,,,0,117,,,0,106,,,0,67,,,0,83,,,0,39,,,0,22,,,0,22,,,0,22,,,0,61,,,0,122,,,0,167,,,0,178,,,0,217,,,0,233,,,0,222,,,0,194,,,0,211,,,0,233,,,0,144,,,0,122,,,0,122,,,0,156,,,0,83,,,0
USC00428922,1960,03,TMIN,-78,,,0,-67,,,0,-28,,,0,22,,,0,28,,,0,56,,,0,50,,,0,22,,,0,56,,,0,-50,,,0,-33,,,0,0,,,0,22,,,0,-44,,,0,-72,,,0,-61,,,0,-22,,,0,11,,,0,17,,,0,39,,,0,61,,,0,67,,,0,83,,,0,78,,,0,78,,,0,83,,,0,122,,,0,11,,,0,11,,,0,17,,,0,11,,,0
USC00428922,1960,03,TOBS,-9999,,,,-9999,,,,39,,,0,106,,,0,72,,,0,-9999,,,,144,,,0,89,,,0,106,,,0,0,,,0,-9999,,,,-9999,,,,-9999,,,,-17,,,0,-6,,,0,-9999,,,,-9999,,,,44,,,0,-9999,,,,-9999,,,,-9999,,,,189,,,0,-9999,,,,89,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,94,,,0,39,,,0,33,,,0
USC00428922,1960,03,PRCP,0,,,0,5,,,0,0,,,0,18,,,0,0,,,0,0,,,0,0,T,,0,198,,,0,0,,,0,0,,,0,0,,,0,0,,,0,114,,,0,102,,,0,41,,,0,51,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,-9999,,,,-9999,,,,0,,,0,287,,,0
USC00428922,1960,03,SNOW,0,,,0,13,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,-9999,,,,0,,,0,76,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
USC00428922,1960,03,DAPR,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,2,,,0,-9999,,,,-9999,,,
USC00428922,1960,03,MDPR,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,150,,,0,-9999,,,,-9999,,,
USC00428922,1960,03,WT01,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1960,04,TMAX,83,,,0,83,,,0,111,,,0,183,,,0,211,,,0,250,,,0,239,,,0,211,,,0,211,,,0,267,,,0,194,,,0,222,,,0,122,,,0,161,,,0,178,,,0,144,,,0,167,,,0,211,,,0,194,,,0,222,,,0,239,,,0,244,,,0,244,,,0,56,,,0,67,,,0,150,,,0,156,,,0,128,,,0,128,,,0,133,,I,0,-9999,,,
USC00428922,1960,04,TMIN,6,,,0,0,,,0,39,,,0,67,,,0,83,,,0,117,,,0,111,,,0,83,,,0,100,,,0,178,,,0,89,,,0,22,,,0,22,,,0,78,,,0,11,,,0,-22,,,0,44,,,0,133,,,0,67,,,0,56,,,0,139,,,0,167,,,0,17,,,0,-6,,,0,6,,,0,33,,,0,56,,,0,33,,,0,28,,,0,28,,,0,-9999,,,
USC00428922,1960,04,TOBS,50,,,0,44,,,0,-9999,,,,183,,,0,183,,,0,233,,,0,189,,,0,-9999,,,,172,,,0,-9999,,,,161,,,0,56,,,0,-9999,,,,150,,,0,-9999,,,,44,,,0,-9999,,,,-9999,,,,67,,,0,-9999,,,,172,,,0,200,,,0,44,,,0,-9999,,,,67,,,0,128,,,0,94,,,0,61,,,0,111,,,0,144,,I,0,-9999,,,
USC00428922,1960,04,PRCP,51,,,0,3,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,5,,,0,0,,,0,0,,,0,0,,,0,8,,,0,0,,,0,0,,,0,-9999,,,,-9999,,,,0,,,0,0,,,0,33,,,0,-9999,,,,-9999,,,,0,,,0,0,,,0,5,,,0,23,,,0,0,,,0,-9999,,,
USC00428922,1960,04,SNOW,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,8,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,-9999,,,
USC00428922,1960,04,DAPR,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,2,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,2,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1960,04,MDPR,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,30,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,132,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1960,04,WT03,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,
USC00428922,1960,04,WT11,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1960,05,TMAX,156,,,0,194,,,0,189,,,0,167,,,0,161,,,0,161,,,0,211,,,0,256,,,0,222,,,0,278,,,0,294,,,0,317,,,0,311,,,0,167,,,0,211,,,0,233,,,0,233,,,0,222,,,0,78,,,0,144,,I,0,233,,,0,233,,,0,178,,,0,194,,,0,200,,,0,228,,,0,250,,,0,189,,,0,233,,,0,300,,,0,311,,,0
USC00428922,1960,05,TMIN,50,,,0,111,,,0,67,,,0,67,,,0,94,,,0,94,,,0,78,,,0,100,,,0,117,,,0,117,,,0,161,,,0,178,,,0,94,,,0,83,,,0,100,,,0,161,,,0,89,,,0,6,,,0,17,,,0,44,,,0,189,,I,0,22,,,0,106,,,0,56,,,0,44,,,0,89,,,0,117,,,0,72,,,0,122,,,0,167,,,0,161,,,0
USC00428922,1960,05,PRCP,0,,,0,0,,,0,18,,,0,107,,,0,0,T,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,-9999,,,,-9999,,,,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,8,,,0,0,,,0,0,,,0,0,,,0
USC00428922,1960,05,SNOW,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,-9999,,,,-9999,,,,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
USC00428922,1960,05,SNWD,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
USC00428922,1960,05,DAPR,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,2,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1960,05,DASF,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,2,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1960,05,MDPR,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,56,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1960,05,MDSF,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,51,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1960,05,WT03,-9999,,,,-9999,,,,1,,,0,1,,,0,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,1,,,0,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1960,06,TMAX,278,,,0,306,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,261,,,0,294,,,0,272,,,0,333,,,0,344,,,0,328,,,0,344,,,0,356,,,0,322,,,0,333,,,0,-9999,,,
USC00428922,1960,06,TMIN,144,,,0,167,,,0,172,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,72,,,0,61,,,0,178,,,0,167,,,0,200,,,0,178,,,0,183,,,0,178,,,0,189,,,0,156,,,0,-9999,,,
USC00428922,1960,06,TOBS,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,211,,,0,-9999,,,,183,,,0,211,,,0,294,,,0,328,,,0,322,,,0,322,,,0,317,,,0,311,,,0,300,,,0,-9999,,,
USC00428922,1960,06,PRCP,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,-9999,,,
USC00428922,1960,06,SNOW,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,-9999,,,
